reviewId,content,score
d943dcb1-3b12-4407-9a43-02c953992540,Same stuff as usual.,4
8598d450-3208-4739-9b02-05b132fc45d2,Very nice 👍,5
71e006b7-9ac2-4c82-8ece-405ec2e84061,Fun,5
acd59e9d-94d8-46a9-9e81-2ef89891e8d1,"I'm at 13498 level. We don't want 15 or 20 or 25minutes free boosters. Instead give us multiples of boosters. Give an option to skip the useless ""candy royale"". (Posted this an year ago. Still no action has been taken)",1
5702d117-f1e8-4650-ab64-03780bf45efe,I decided to start over......,3
c6b49ba7-fb31-4be1-b75a-8c62be9ac344,Very nice,5
16029005-57a3-49e5-81e3-ad933fd5ae0f,Great game,5
bfb3e909-89c4-4d6f-8651-4929c506a4dc,Awesome,5
905c87d7-64b3-442a-823f-f4380757dc4c,It's fun🪨,5
45c2184b-6b6f-4f30-9fb4-12931fedff80,So much fun!,5
ca3dda91-fa96-4e74-bfb7-c9e526ac38b8,Great variety of games and options to obtain boosters.,5
abfda3e4-673c-43e7-adb2-eaca4126959c,Stress free,5
7d9ee03c-864a-4b4f-9329-1aa8d7c8f630,"I REALLY like the game, and would have given it 5 stars, but then...just like everything in an election cycle...it got political and I have to watch the same ridiculous MAGA add 3 times in a row. Give me a break. Don't you realize we play these games to get a break from all the culture nonsense and political theater. 🙄 ALL politicians suck. Leave Candy Crush alone.",3
17a96efb-8e64-49ba-9c1d-f8f0354f6031,"Alsome game love it A1 all day evwryday love the diffrent levels can't stop playing thank you just keep getting better and better then this fame!!! Best game ever, just the bes!!! Can't put it away keep making more levels just keep getting better the perfect game just keep getting better and betterlove the games. I can't believe that it's addicted to my soul! Please add more level I will never stop playing just don't get any better thank you! Perfect for the ages just can't get enough!!! Most re",5
df40d592-315f-44da-aca8-a8b500729508,Great game,5
f6072323-a10b-48aa-ace9-7fda09afa275,Its all good. Addictive.. .,5
2564bdbb-6111-47ab-92fa-a9e1be613d45,Still a decent good waste of time.,5
8c2bcdae-bce9-47b0-8c9c-0245bf58ce11,Thank you,5
a224b969-77b7-4259-af0d-d4fe3aeebaca,They need to add the player levels back I wish that hadn't got removed 🙁,5
b5f38339-59e2-4ae8-ad99-046a6d07def5,Freeze when on adds so can't do level bad,1
b65d507d-2e23-4354-8430-9284a80b1bd8,Deleted account at level 333 game is slow and boring the rewards are not very good for this game farm hero saga has better rewards,1
30287601-1d4a-47e1-9d76-2201321f5547,So addictive,5
5fb30bd6-a23c-4d4f-a3e1-abdea806668f,Super very interesting game,5
dfb943a4-0631-4871-9aa9-045db4f62ce2,"Le doy una estrella, ya que cuando estaba jugando tenía una racha de más de 100 niveles seguidos, y gracias a un molesto y repetitivo anuncio de Snapchat se me cerró el juego, y mi racha se reinicio. Es una lástima ya que yo era muy fan de este juego. 😤",1
8c79c53d-d9de-46ac-8f8f-3a604bce9050,Great,5
a07372c0-3c3e-48f1-a844-8a794e823a3c,Great,5
a0eba886-99a8-4d62-8bdf-97fb5352b4b1,Fun!,5
f42f633c-7664-45f2-8ffd-03871593e177,Very addictive and fun,5
03865a23-b94d-4185-9d87-1c0a996434e8,Sweet sweet,5
95ff8e37-0f36-4c21-9c67-c023f768842b,Good,3
300edd38-1293-45b1-ac82-e9f3fb50a889,Love it,5
62ce793e-fda9-4218-8ef0-5603a5ea7060,lots os fun,5
62d857a7-78a5-494e-9257-f571785149b4,Awesome,5
02c9b729-3351-4daa-84e7-6e4e01eed311,Spectacular!,5
fd37a1d4-4f6e-4441-bf43-7a509021bc7d,Super fun game,5
f0f90041-d679-4f13-b00a-e65270998fc8,cool,5
bcd931ba-a38e-47ff-8f21-b144f88ace1f,Challenging and fun.,5
6d7be4f6-b5f4-4dc6-89fc-ccda3b1e9717,Love it still do,5
3b8502da-8022-4999-9e5c-b7240a4082d7,niceeee,5
bf94896f-b764-4388-8dfb-818972d7e89f,It's very interesting,5
c65bbf18-1ac4-42c9-9478-f771155a11ac,Best,5
3d105b4e-379d-4946-bf74-f3087e519f5a,Exciting,5
6a0f0504-75f8-4b50-94d6-b648b3a7814b,Great way to pass the time,5
488faa04-388c-498c-9c27-fd4c3a7d6ce8,It's ok but I was supposed to earn mo ey when I play but I never have,3
cc401f2f-8818-4e25-a9a3-17938779f29a,Love it,5
fca8b013-20ac-48b3-b5f8-a71925f9941c,This game is cool!!!!!!!!!!!!!!!!!!!!!!😃,5
8d93216b-c33c-417a-80f4-66bed71ec673,Bobble boo bobble bobble,5
1d54cae5-53a9-42d2-9bee-6896dbb1dc83,Awesome game. Hard to stop once you start. Love it 😍,5
b98b1b27-8f61-4d71-823f-55ebf75c69f6,Bout ache game hai,5
0c6d7e26-851d-4781-a325-569bb66ccf62,Really good for passing time and overall amazing,5
55d34622-d151-44b7-96a5-6301c32f3320,It's a good game to relax 👍,5
67ef0961-2c1c-4bef-aef0-999665d94028,Decent game,5
0bf2f4e5-b8bb-4153-8c50-21840f802502,It's cool,3
95faaba1-62af-4cd7-aef3-61d561def0ee,Nice game,5
7de54f8f-a13e-43d5-b2ff-c4a992a8c957,The very fun game I would think you would enjoy playing,5
77c5c2f6-cc9f-456a-82b0-d472ca2c7358,Great,5
ecf8e33f-fd90-40e3-a98a-72318aa42470,Love it,4
867e4ef6-c16f-4fa0-ac0c-6507245d892c,I am totally addicted to this game. I mean there are some levels that I'll get stuck on for days but I suppose it's part of it.,5
4522aa95-bcd6-41e9-ad0e-212631c902d1,My fvrit game,5
01501b11-bd6a-4b38-a6e6-f527823c41de,Good game I like it,3
83645ebc-5ca7-478d-a778-070ec68f634f,Very nice 👍👍,5
37270f27-7fe4-4266-aca3-bd934011485b,Im like a candy crush,5
9967c39d-0094-45a8-a220-3d37f19a98a4,Playable,1
97b01411-4c52-4267-92df-23370fb0f4f5,Great,1
96e6f0ca-676b-4010-8438-6943a3236a2a,Nice to play,4
0644c257-ff1e-47dd-ac98-aa027c186e47,Cool,5
ecec83f6-7a5b-4bf2-ba75-6e78be3f558e,It's a awesome game for time pass.,4
8ee9c3ec-39f6-4f4f-9085-6fa4fc4e9c19,Great,5
7901a664-e812-4ed8-a867-5e25718fe191,Good,5
a11a7d89-36db-4562-8382-08256e0c08b5,Accha hi hai,4
4d7ad953-bdf0-47bd-b603-45c4834daba8,Sound effects for game play is not good as old sound effects. Please bring them in,4
10dc98c1-91de-43c2-8313-e40cb784e5c2,love this game,5
d3664b7e-9cf1-414a-890d-52df3c4c342c,Great wonderful.,5
b1b0242b-0f7f-41d4-a88a-3add386bebe4,Lots of fun!!!!!!!! Still enjoying this in 2024!!!,5
11dcd0a4-4dce-4cfe-ac99-6f27e6857b7d,Fen thenne fen.,5
5eb4d4f8-d80e-4563-b3fe-f374624c9b75,Distressing,5
9d91e87a-af1f-4094-a7a4-ee93c3d8cfbd,Awesome experience,5
ccf86621-beda-4bcc-a02e-c45877349f13,X ray TV v d 😍 th,5
f5da7402-ee0c-42a9-a8bd-571d48c0604d,Good game,5
0eb617bd-2076-410c-9b74-83a3f6a38768,Better even better. Classic Classical great better. Excellent getting further tan before better now fantastic greatbrill great great fantastic,5
0c713e3a-b4a3-4cc6-a385-e961ff0726d3,good,5
b27262ab-5662-48ab-9428-5617a7fd82ae,Nice,3
425d3795-5c0d-4994-8d60-2a07bba477ad,It's very easy and useful game,5
3afa8246-0f1e-48da-9b1d-78efedfb3a71,"fun, entertainment",4
2e62bec1-73d8-4a41-b7c8-3fca8200feef,Amazing game,5
de043636-f571-47cc-a08f-3bd76cfb2996,Superb but not giving me any more ads,3
b5d737f2-9c4d-43c6-8fb2-dd3fd19fa1f2,Good game,5
59e78113-921b-4646-8e46-ad9e75466a10,Very fun game,4
23dda356-a5cb-4af1-9222-740952eabdc6,Love it,5
bb651bd0-4916-4969-8f63-1e4e0d11b163,Me encanta el juego aunque aveces es poco difícil pero me entretiene mucho,5
0c61d340-7edf-4f32-b961-30bac3434010,Like this game,5
3c68bb59-1e4e-4583-a70c-6f7f082885ce,crushing candys what we do download candycrush for free play on the app today,5
6d7b5370-600d-4978-b59a-e319e65b5b4f,Nice,5
225af94f-7008-4b28-9d47-674a8bac201f,If l were play I review now I can't review 😂,3
3eb511e7-b0d0-4e65-9927-606bc7ed2557,"Awesome ,mind blowing ,relax",5
1e862b2d-b87f-4a95-bff4-990183ddc0e3,Contact app store server is not working even my internet speed is fine. Please check and solve it. Love from india,5
608ec038-8813-469c-a0cd-49dda4500065,Wonderful,5
b686dec3-dbec-489c-aee4-cc9f82566559,Its awsome & febuless game love ❤️,5
92d52b87-f239-4a4b-82c5-2f7fb6c5ee09,Yes it's it's a fun game 😁😁😁😁,5
04c0f22c-0b10-424a-9ceb-15e091c2e3d8,Amazing md enjoyable,5
c69b82c9-7d2f-46fd-a75a-b174465b69f0,Fantastic,4
9162475f-310e-40e3-a89f-88f95aeecdd1,"Why can't I get back on to my previous level, I keep putting the password in, I am using a new tab, please check my account",5
1e7c7b01-c2d1-45e2-991e-06d03e853b0f,Great,5
8c4b9236-1906-4c62-93b9-6fe3932985b8,Good,5
73895677-b09f-4c2e-84ed-8498a4a4faea,Good,5
110f84d2-1167-4767-b857-d8dd4e12e17c,So gud,5
5f145773-54f4-4546-937f-84c965576c92,Wonderful,5
c9796d9f-2a3e-4a35-9aa4-02b0c1dc2082,Amazing 😍 😍 😍 😍,5
7e1efccc-cb4c-4488-afc9-30e7e33831ab,CANDY CRUSH SAGA 🔥,5
29251355-0811-448d-81ab-d12c46fcfca7,Need more players,5
33c77b6b-4f65-48a9-bbc2-ce2b9070e055,নাইস,5
f45da72b-002a-4383-bbad-cd98d358fb53,Amazing and fun,5
8c191550-933d-43c8-8dfd-003cd368ef3f,Very good game,5
ce8de41a-7db5-4bf2-9f2a-9370a34267a2,"Fun to play,ease my stress.",5
a7de6368-8399-4722-8d50-c984c7a7206c,Good,5
44e56460-32e9-4214-8f1e-870d161f9df4,fantastic,5
523d9b5f-63bf-4c97-aa6d-15790c8d4e39,"Brilliant game ,",5
7b7e69df-0117-427f-805e-ab9104488cb3,super,5
4077e1b0-c33e-4988-afec-40daec5b1455,😊,3
fb6082fd-78e3-4503-8303-ccfc872f9767,I love game,5
e8bbcc92-2369-4502-b647-dc841beeedd8,It relieves stress,5
cb8a4e64-b2ff-4d40-b1fe-4ee27d690ec8,Sweet,5
9ecc4aef-b736-4877-b3a3-18469a213f93,Nice game,2
969fbeab-a05a-4b3f-b230-89bdfbe7dc6f,Best game in the world!,5
ad7b238f-4101-4aeb-98c6-b21081307fce,"Its not just for fun, it also boost the brain",5
1b2f6a02-ee90-4994-805f-4d0987d65638,Good 👍,5
022b5a63-5d5c-42b0-9f79-3e5bb9c014b4,Nice game,4
9583222f-9895-4a4f-abe4-3752da07f970,Nice game but need patience and take all moves smarter ❤️,5
7f6be224-0768-4069-8468-2c5cdc517fe3,Good,5
94dfc786-19f8-44c6-a2ee-0db54420d101,Automatically installed when I updated my phone. Pathetic.,1
626a05da-97e7-4d93-a3ca-b5aca172c67e,Nice,5
f2155791-edec-437f-b4da-d766b67499b2,Really good and relaxing,5
447cd82a-37c1-4c52-af8e-862716bd0d80,Good 👍,5
d3391c3a-9d44-48a9-9fe2-929722442cee,Good,5
c54b6d3d-0419-470c-ba30-61333045273f,Ok,5
8603ac2e-63bb-41c8-ae04-e852d2c13b1c,Enjoy 🌟🌟🌟🌟🌟,5
6d6151e5-1bdf-4d44-ab85-83d8c4e56c31,Nice,5
4899ca1b-611f-417a-b2a5-e462bdef3b79,Super cool game! Love it so much!,5
e8169a4b-2b55-45b0-b00e-035207e4c54a,Excellent,5
d9c7e6b3-a130-4ddb-9c55-1a451e34a034,"Great fun, I love it",5
299b9ff7-40ec-45ae-ab1b-0b56451a19e3,It's very fun,5
89a3ae33-e1ff-4af6-a961-38222b36ab94,Good,5
aca28c48-e7a3-49bc-b92b-cefa36109729,Nice,5
9635a1a3-e724-477d-9c03-7d9734e59767,Suka sangat dengan game ni terbaik.,5
93464d93-4e56-4558-8eec-745ddab27b9b,🤙,5
28ac1272-d9aa-4546-91c6-39f3cc330da3,Verry good,5
1b2a0545-f1ce-4e33-b758-5b1935c91c82,Love this game 🎮 stress release,5
939bd6bb-5a9b-4014-b465-bcc2c293d8a0,I want to play easy give me grand prize with all life lines and new ones,5
2a667e22-17d4-4471-96ad-874b117dbc52,I've loved this game since I first played it. I've installed it on every phone I've ever owned.,5
ca5cfcd2-ea19-472f-a1f8-4d2ccfdd9f49,Good,5
2f47adbc-6bb2-4819-b303-a9474cb77cdb,👍👍👍👌👌👌👌,4
17907fcf-5c8b-446f-9e2f-860dd6e0be55,Fun,5
b473a04b-e45c-49ae-9d28-f5c2c9c09b1d,Wonderful,4
712d5ca8-0e7e-4819-a355-dd6557352868,Super time pass,5
1da08979-b607-4e14-b851-7183938b0652,So good,5
65fc6c74-4572-4c3a-8b44-2be04dde4db0,Awesome so stress-free love it,5
95337726-3ab3-47bc-bfeb-33d3ff0d20db,Good,5
954beffa-77ef-4986-a193-f4be7c84cc3a,Good,5
a3ccb4ea-af70-4548-a721-5a7bac54ddbe,So far it's exciting...its so addictive,5
6d545bfc-b23b-4f65-acd1-8dc5cfa262bc,Good,5
6f5bdb2c-3cdb-4763-955c-51f49f0e974c,Great game,5
bcdf4783-37b5-4806-aa2d-128bc51d782c,Awesome,4
0e93f395-1381-4d1f-8aa1-3919763da6b2,Fun to play,5
d03b8790-cffe-40b0-999e-5152618ba8b7,Well,4
c9ffe8ca-1968-478f-9211-b18f73cbdcb8,Good,5
4cf659ab-9dcb-46cd-9a1c-6f0e0acfef7a,Addicted 👍👌👌 super. My all time favourite.,5
96aff53e-f3d6-4a55-b833-a691b3bbf883,I’m loving this game,5
19164069-8e70-4617-8e22-73fe044192fa,Fun,5
fad75f56-e7c5-4b2e-9270-6881c06e8016,Good game,5
cf53436f-2f6a-4103-bcaf-511f3a1f8056,Excellent game 🎯 to improve our brain,5
57ac0b6f-e2fc-427a-a7b7-5d7f338250fd,Great,5
9c44b947-cd82-4ab8-99c1-55b4cace11d9,Best game,5
c80cd641-e4f5-4a3d-81d9-8d61db6a2f5d,I play this game alot and enjoy it.,5
bb55c470-91d4-4eb2-9ef2-342616780e4b,good aps,5
eaaabb2b-5aff-4a7f-84bb-2c99c41ce053,Good luck 👍👍👍👍👍👍,5
014a3fd8-0576-4ec5-bca9-a77182bf52a6,Funnton pass time at doctor's visits lol,5
c39e085e-d4e4-4b13-9abe-1711a706f2f7,awesome,5
01c93cbd-7b98-4472-aa20-126289f3afcc,Well I love the game it's interesting when you're alone....,5
ab851bb9-ffeb-4f2b-bbc6-0dc87ed9f49f,👍🏻,5
29d8bd32-13df-4927-9ff0-eb19161e0c61,Still a time waster. 😂,5
2ea31cc6-e721-4482-acc3-0b27c8a31637,"I have stress and anxiety, this game relieve me and make me carefree 😭 thank you so much 😭❤️",5
446ca523-2cad-4293-9a6e-11061409192a,Enhoy,3
7bf5339d-dd96-4e4e-bf10-44cd758e9ccd,"This is hands down one of the worst games available out there. No bugs, graphics are nice but the game play is just terrible. I do not see a path where you can do significant progress in the game without spending an insane amount of money. All games have purchases to boost you. This game only wants your money, period. There are much better alternatives like Toy Blast or Royal Match",1
51f1934f-8a80-4b39-86c6-4faeccaf3d3b,Nice game,5
5f20a4c8-c77c-4838-98c1-7b2be3b3a881,Sir please help me Sir maine 10000 stage cross kar di Fir galti se Mera app uninstall ho gya Ab 1 se start ho Rahi hai please help FB ID naeemkhan hai,5
16265898-aef0-4912-b7b6-22226a0ae49d,🥰🥰,5
e62bee5e-4e0d-4e3a-a58d-e4e9aed52d82,To much good enjoy every single day a🤩🤩,5
db489c1e-c971-44ce-baf5-980424bc54ba,I love this game ❤️😍💙 it awesome,5
8ce6d402-d17c-4d5d-b52f-a868b923d37b,Funnnnn,5
93e7e5fb-5a8e-4904-86dd-7539fd3cb719,Love this game,5
3952ad04-fda8-4edc-b9cb-318e891bbda1,"The best game I ever played 👍🏽👍🏽👍🏽👍🏽👍🏽 highly recommended wonderful mind blowing 🤯🤯 EXCELLENT, very wonderful game keeps my mind simulated... Outstanding great stress reliever FANTASTIC 🤩",5
d0bb3e8f-7a90-4ad4-a4ae-157f2ddb5f0a,This game are very interesting game..,4
e41c9a41-5a97-45bf-8ecd-a211263f07a3,Great Q,5
c2b6acf9-60e8-4a06-a1a0-5f5359596ea2,Good,5
06e2dbea-bfd4-47a9-b1ee-5daae203f21f,I love your game,5
370467df-3aba-4cb8-9503-10db96a24bfe,Nice,5
b96cdef6-57f1-4266-ba40-9c349fbd7b23,It's basically any other match-3 game. This one is candy themed. It's alright.,4
cb8e5fba-eaec-4f53-9635-a68f1d010e1e,Good,5
55481ce4-73c1-469a-a719-60c189af2a72,Great games😊,4
7918b8de-03c8-4145-bc51-689021e90001,Good,1
ed84fc53-2e16-461c-bbaf-41d46e75ac84,Great fun for all ages,5
26b91ef2-58a3-4e20-9f3d-41476f025c9c,Not bad but not good 👍,3
d29b10cd-511a-4aea-a9aa-d48e10c171b1,nice so much hard and alvaticemant,5
c26a19ed-a429-4e26-9794-758272895849,They are awesome 👍😎,5
c6953e27-3a41-4a4b-adfb-7f4acf77c189,Super,5
5abe36e8-780c-4076-be90-6fd848f1e118,Sugar crush i love it i love it,5
472906a9-4c68-4dc8-9131-9e348b175065,Good,5
00392395-b7df-4087-a76f-244df8bb3a50,Fun game to play,5
b3bef859-fd01-4013-afc8-22bda93ce550,Good,5
4daa65cf-b99a-45cd-8bde-329550882ec6,Nice game,5
3a9d42b7-e0a7-4296-b638-5c37e9668e14,I really enjoyed this game,5
14644fef-48b3-4296-bda4-4663e3100462,Excellent brain activity.,5
1c1b649f-6824-4c39-9ca1-a954bbfa2a6b,Nice,5
1d74c3b9-065c-4fec-af29-1a22ccd73e90,ok,5
f372d710-f179-4a96-a013-aa188ed65363,Much interestingly,5
5d3ccf2e-fae3-4a34-b98a-72db5d1de616,its a really amazing,5
d5af2ae9-67fe-452b-9ba1-509b251bb8f6,"Having fun with this game, thank you",5
6e2f9e7d-817f-4158-8ec9-31f330e8cf4b,Love it,5
29ffe7e8-dfb3-42f8-b7fa-6281557793de,Awesome time killer 😄,5
2b9326ec-fa0b-4483-b755-5a9968b1f063,Good,5
65eca3e1-ca5d-4198-bdf8-b5c78c963e52,Very nice👏👍😊,5
472b9ac4-c30b-4f15-945a-2504c5162d88,Amazing,5
09dd561f-fb7a-4a30-85eb-1c31f71eff67,Great game for time pass and excitement,5
4fdb7182-f24e-47ca-ae82-e1ddac9c4ea4,Good,4
e44e99cc-cae6-4bc9-aaef-256c092f663e,Great game,5
797d8723-92f0-4e6e-ac10-e57eb2590072,It's fun,5
c89bcbcd-3565-4e63-b5de-a5ef91a81bca,Best game,5
07287f4b-98d0-4756-982f-c497b9e35299,Enjoying all the time,5
c6ea0cec-0b53-4f4d-bad1-265677a416d0,WT...!,1
a7dc4e7b-02d4-445d-904b-879085e923e3,I like this game 🎮,5
63fbbf27-c0de-4e78-9f6b-b0a3b0bf7404,Love playing,4
af3121ce-e7b8-4ec3-b05d-9f41467fb5ff,Love it again,5
bd1b5958-890d-4769-8bd2-1deca52c6892,Fun to waste time playing this game,5
afde3f65-cdde-4e40-b8cf-55484ac01707,god game,5
c0438c00-9de9-4f1d-87a0-27cac0000890,Best game ever,4
da2777ff-c931-4f7b-af60-565ce006dcd6,Fun,5
10989f72-f7c9-4719-aea5-416826cd908c,Awesome,3
43417d62-bf00-40cf-b6b3-8c56d65aec9a,Enjoyable,5
ad01cb7a-b9b1-4ccb-aa36-54ce14d20272,world of the best time passing game,1
d8eef81c-b54a-4dbb-af8f-87f53c5757d4,Have reinstalled after 10-12 years. Still very run,4
6d1b34a4-37e0-430f-8b26-e7728f4400f4,Thanks for this apps,5
ddddd64e-10aa-4740-8c01-5c7331783a77,Good,4
b48341cb-04ad-4a79-9e43-015bfee28b22,Awesome,5
4d8cdd9e-a870-4e00-8044-6230aa0fe5bc,I like to play candy crush saga,5
29e60c9c-cffd-4fc9-b420-a99798e0b09f,fun,5
2fd551d4-3c58-4f7c-b2cc-1dd69a63a3e7,Candy crush bahut acche lagte Hain 💯💯🌺🌺,5
0139a1bc-202c-4266-a981-400304a08e71,Nice,5
737081db-8278-4044-b27a-7b9f386b6d6f,❤️👍🏻,5
7f0e1e6e-ee56-4c79-82d6-2db53e1bd647,Super game,5
04577b03-da91-4fc3-8122-e534eddead17,Good game lekin 46level hard hai,2
6a1be989-5531-4ed5-8cba-1c2636d83ebe,Good game,5
caa99bd2-081d-4afe-92d6-fa6286a73dbc,Cool game,5
ac900c64-be78-42c7-8c3a-6a5d75e832e5,Very nice,5
67e006c8-a8af-4aec-a745-d575beffe042,I enjoy because they plenty of design. And the color is amazing 🤩,5
d38bb696-b3f5-4225-9639-41843b466e58,nice game,5
6c9764f0-1bec-4eae-8509-a3513b398f63,Keeps mind sharp,5
87bff2ee-b373-4c57-93aa-b845d43685f6,Nice game,5
69e95435-e6ed-4e35-acc5-f7283414d24b,A good time pass with a little bit of technical problems regarding boosters,5
27dd81e8-2fd4-4183-a47b-64663b3368c5,Difficult but a challenge 🥰,5
f153ac5c-c4d9-4c5e-89cf-f6744e170e5d,super game,3
bc8b6174-74cb-492a-b5a9-0ea27f94e78b,Good game,3
31a91845-025f-4fbb-a327-fd6156819cb9,It's really important to keeping stress away,5
5ec99a9d-7ba4-480a-abd3-d341f359ff93,I am having fun and I am enjoying this game after completing the level there is many existing gifts which makes me happy 😁,5
79eaf779-0019-4578-9302-a81ac478fb5b,Sweet...wwwweeet..........................,5
dfacf243-919a-4353-a670-3bc06dd1bcda,Sweet,5
ce483cf7-967c-42ee-bf49-59c590b9ee47,Fun,5
9aac5f0d-b45e-403b-aa27-b9562a730539,It's a pretty fun game passes the time away,4
93ba63b6-ef38-4628-ba05-b3ece1ca1fb3,Very great,5
e8378898-3a04-4362-a6a3-acbf5809608f,relaxing,5
d136241b-2e99-4753-b736-72e83ae5095f,Very good,1
f901006c-0413-4d59-9ef0-ce7595a5b2aa,Having fun,5
616697c8-1b8d-4d36-b2fc-10f781662fcd,Good game,5
bd328173-3b58-4d00-8e12-ccc2a431fb90,Excellent game,5
34eddce7-b728-4d4e-8f03-e84ea83408fc,Fun,5
d7643245-6f00-4c49-b5fc-35923640e1d4,Good,5
1d4116aa-5841-4fcc-a1e5-31e95e902913,Very nice,5
f21253fc-de29-4eb2-959c-9b286c5ae006,Great game,5
cdb8c07e-07c6-47af-a457-b08b13b77d53,Ok,1
19b35580-0936-497e-96ce-a80f8c7d0401,Excellent,5
5ff0caec-a8a1-4446-9f71-7efd1766de34,"it's madness, plus children make sure to limit your screen time.",5
f4e39a41-48c2-4080-9e18-bbc13d9a863e,Very nice game,5
a30a640f-0caa-4e2b-b30c-d85c6c6c372a,Nice,5
3235979a-58f5-4e0a-8bd5-e08b4b1d54bd,nice,5
bed3ba9b-a403-414f-8c4a-8a845dd66737,Extraordinary game guys 😎💪,5
9efc526d-9075-4c47-a19b-6e3ca6804b43,love this game,5
9da276f0-a243-4405-9b3c-d713aafe9bbd,Very good game I enjoy playing with other,5
5774e464-bf76-453f-9ef7-74227c02be33,Faltu to game,1
e697f7ec-028b-4720-9b80-8d3b98822b20,Level 15679.. impossible stuck for last many days.please help.,1
2bcd0fda-9e65-44e2-bbde-0d9bc1aabe21,I would of rated the game higher if I actually could receive lives from friends or get videos for extra moves like my partners does.,3
c9de17f7-eb33-4972-8726-15ba8935fa46,ok,3
1d7de151-5178-4bf7-a338-bf55ae2ca0c7,Fun,5
59115dd9-2d71-43a8-b23b-6ec93ef3d2dc,"Great game without all the commercials. One of the best match games since Bejeweled. Plus, great time killer.",5
1f85d7b7-9afc-4fa4-95d5-feb8e99edee9,It is a really nice game of timepass ilike it very much I am free so I can play this game It game has very fun I play this game every day⭐👍,5
b19eb065-de8b-4e5f-be9a-06d7aa015fe7,"Third class now... ""no more possibly switches now"" comes 10 times per round now... lack of management, uninstalling in 1 week if not corrected...",1
f72083e1-9e88-4283-a445-fce1a9fe844b,So fun❤️stress reliever..,5
7bbc3b74-2c54-4e9c-96b6-252c9b0540a5,I love gam,5
c0dd9542-e086-4223-9c68-c480e9f39642,Good,5
5b4a8ee9-e2ac-4cfa-b905-a6af3fb3ca7f,Fun exiting,5
fdd5aa12-287c-4b1b-8acb-d7c70bb942cc,It's a good game,5
48c14e09-acdc-42bd-a3d0-7f3d8b700eba,So entertaining and also challenging,4
f44cf895-0cfb-41fe-bfd9-caf6430ef66f,New update doesn't connecting app purchase after each level completion.,1
fd9be669-4ce8-47c0-b2f1-e45166ed8aba,It increases the power..... that's all....💯,4
9a501740-2cd1-4de2-800b-f8949ef6cf84,Good,5
f817b21b-8d56-4212-bd22-3d1e8352531c,Very good morning sir good day it's a good game 🎮,5
935dca15-ca63-4c27-848a-cef8a435ef58,Nice game,5
8bc43478-2902-4e0a-93de-f1b25cf4dfd3,There is partiality in this game.... There are rewards and competition only for those who are at higher levels.,2
0218d1ad-801c-4faf-a4d0-ce663a8b1996,Nice,5
20fa8022-7eb7-4c78-acef-68d9908807e1,Nic,5
51690676-ac71-4f65-a6bb-3c643943e774,Game is Awesome!!! Period!!! Can't stop playing!!!wow OMG!!! Love it! WOW!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5
68b2cf6a-a5fa-4ea1-89ac-348f08572204,Good,5
963504fe-7ea7-4b23-a28f-455eb62b1e1c,جميل,5
170236ba-0b82-4144-9959-47e2a59a2dbb,It's fun to play and I never get bored of it,5
253c5e97-8756-4d43-8e74-8521536209dc,Great apps my stress free while playing this games,5
6602add5-85e2-479d-841f-8f1669ff7657,Fine,5
32a76218-f77c-41b9-9bd3-5588a683994f,cool.,5
d78e6f9f-91d5-4e0a-b8e0-49d9a526eb6a,Love this game,5
0d97a24e-3809-464f-9951-cb894bddfd89,Very good game,5
b7e18bd2-5756-4088-9f8c-f002c0267a15,good game,5
34c432ed-216d-4aaf-a5f2-ac96be38f147,good,5
3fd82032-1b27-45a5-bba4-7b9cdc14f3f0,Very nice game,5
f22a1103-59d2-4d80-a023-e37a67ed105d,Very nice gets me points on fetch rewards,5
9730d09c-3cb2-41e4-a023-4b992981fbe9,Good only,4
9718e755-ae0b-490b-8e53-0cdebefcba52,Good👍,5
e9ca470a-29bd-486c-afca-04aa74e0f0ae,Release tension,5
f6cf84bf-eae0-4d60-96e2-b3d004babde9,Superb,5
4af26b5b-6b79-43de-a835-e48b2c717407,Done,1
c5b6610d-9a5f-4940-aebf-147861169437,Mind relaxing game😇,5
b7f049f9-8ae2-40a1-a395-0e6cf63f0e91,Awesome,4
da039639-d105-43b6-b9cb-6c4aec587eb5,Nice game,5
43ff08f7-9cbf-4dbf-bc32-9bb8aef1fe5e,Great game,5
2141926e-8489-4061-9ed2-ceea951c9294,Nice,5
32054d74-9007-4d58-9d1c-0573f1547cb1,It's fun playing it online,4
03ee0a96-a131-4ab8-b736-1234450546dc,Awesome,4
05e1b8c7-0b22-4214-9dcb-e2ca457a63e5,🥰🥰🥰🥰🥰🥰,5
cd627ca4-86d3-435f-a975-dee0caaa02d4,❤️,5
0229cfcc-0d70-447a-b87b-267439a94968,Excellent,5
dbf32ad4-b414-4fb7-ad98-28f1a78550e9,❤❤,5
9fbbf91b-e00b-4286-bf01-8680315695a8,Poor,1
22012b49-15cf-4bbb-8510-331c9d163112,Amazing 😍,1
252bb22b-27fb-455c-9624-1b15448bf304,Fabulous 😍,5
cfd00767-b870-46ef-ac40-e17c933e47aa,Excellent,5
074e5e3c-57cc-47cb-b8a0-91db7d91f680,"It is a mind blowing game, every one please play this game at least once.",5
faaab2bc-1f8a-4ea6-bda6-30dbd5d09e8d,👍👍,5
